venue	tags
v22366	['beer garden', 'biergarten', 'bingo', 'chef', 'financial district', 'food', 'jamon iberico', 'luckymag', 'nytimes', 'pancakes', 'penny drop', 'ping pong', 'restaurant', 'russian standard vodka', 'trendy', 'wsj']
v22424	['nan']
v22444	['food truck', 'gay', 'ice cream', 'ice cream truck', 'locals', 'milkshakes', 'soft serve', 'soft serve ice cream', 'tourists', 'truck']
v22463	['cheap', 'dumpings', 'nymag', 'socialite', 'vegetarian options']
v22519	['falafel']
v22596	['french', 'seafood']
v22614	['nan']
v22659	[' bakery', ' coffee', 'cupcakes']
v22681	['french', 'french onion soup!']
v22715	['good thin crust pizza', ' great lunch special', ' fabulous desserts', 'happy hour', ' pizza']
v22722	['man vs. food']
v22732	['nan']
v22768	['asian food', 'thai food']
v22769	['bagels', 'coffee', 'food']
v22787	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
v22804	['burger', 'fireplace']
v22805	['australian', 'cheap eats', 'drunk food', 'meat pies', 'puma social hot spot']
v22812	['nan']
v22818	['nan']
v22821	['nan']
v22859	['brunch', 'cafe', 'coffee']
v22860	['bagels', 'coffee', 'park slope', 'sandwiches', 'snacks', 'sweet treats']
v22876	['nan']
v22900	['bar', 'happy hour', 'restaurant', 'sushi']
v22934	['nan']
v22949	['thai']
v23014	['nan']
v23026	['coffee', 'fresh', 'salad', 'sandwiches', 'soup', 'sushi', 'wraps']
v23049	['burger', 'delivery', 'food', 'park slope', 'restaurant']
v23055	['knishes']
v23062	['nan']
v23069	['40 carrots']
v23119	['baked goods', 'black cat espresso', 'cash only', 'coffee', 'espresso', 'friendly staff', 'stumptown coffee', 'village']
v23124	['24 hours', 'coffee', 'dessert', 'food', 'free wifi', 'power plugs', 'tea', 'wifi']
v23136	['nan']
v23138	['banh mi', 'pan-asian', 'thai', 'vegetarian']
v23167	['beer', 'burger']
v23187	['nan']
v23207	['garlic knots', 'pizza', 'sicilian', 'slices', 'thin crust']
v23209	['asian', 'awesome ramen', 'buroughs', 'dope ramen', 'foodie', 'good for groups', 'japanese', 'long wait', 'noodles', 'pork buns', 'ramen', 'restaurant', 'wheelchair access', '¥é©`¥á¥ó', 'Ò»ïLÌÃ']
v23220	['super popular american bistro', ' classic cocktails', ' sushi bar & lounge - an upper westside favorite for dinner', ' drinks and brunch since 1991!']
v23258	['cart', 'chicken biryani', 'food cart', 'indian', 'street meat', 'vendy']
v23313	['cash only', 'homemade pasta', 'italian', 'nice terrace', 'outdoor seating', 'pasta']
v23373	['brooklyn museum', 'brooklyn', ' douchebag', ' gossip girl', ' socialite', 'byob', 'falafel', 'middle-eastern']
v23374	['coffee', 'diner', 'greasy spoon', 'manhattan', 'old school', 'upper west side']
v23375	['breakfast', 'breakfast', 'burgers', 'burgers', 'dinner', 'lunch', 'lunch', 'natural beef', 'natural beef', 'new york city', 'silver spurs!']
v23379	['nan']
v23398	['burgers', 'milkshakes', 'pick up']
v23401	['nan']
v23438	['pizzeria']
v23449	['outdoor seating']
v23468	['bravo', 'launch my line', 'seafood', 'service', 'steak', 'wine']
v23553	['catering', 'cupcakes']
v23596	['nan']
v23655	['coffee', 'cupcakes', 'desserts', 'muffins', 'tea', 'trendy']
v23668	['nan']
v23764	['bagels', 'breakfast']
v23765	['cheap', 'chinese', 'delicious', 'dim sum']
v23773	['nan']
v23791	['bakery', 'coffee']
v23814	['burritos', 'mexican']
v23824	['nan']
v23868	['bowling alley', 'diner', 'dog run', 'fried chicken', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegan']
v23912	['seafood']
v23917	['garden', 'outdoor space', 'pizza']
v23933	['nan']
v23976	['bagels', 'coffee', 'lox']
v23987	['diner']
v23989	['bacon', 'bar', 'bourbon', 'brunch', 'cocktails', 'meaty', 'trendy', 'whiskey']
v23997	['great mexican food']
v24001	['bagel']
v24002	['breakfast', 'breakfast burritos', 'brooklyn', 'coffee', 'coffee shop', 'iced coffee', 'juices', 'natural juices', 'smoothies', 'tortas']
v24084	['+contemporary american', 'backyard', 'bar', 'restaurant']
v24123	['nan']
v24124	['bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian']
v24150	['nan']
v24154	['bagelshop']
v24164	['nan']
v24204	['coffee', 'coffee shop', 'regulars']
v24233	['douchebag']
v24252	['2 dollar beers', 'baby back ribs', 'brunch', 'burger', 'chicken fried chicken', 'corndogs', 'crabcake', 'enchiladas', 'fish tacos', 'happy hour', 'ice cream baked potato', 'nachos', 'oysters', 'quesadilla', 'ronnybrook ice cream milkshakes', 'tacos', 'veggie burger']
v24262	['nan']
v24295	['nan']
v24302	['burrito', 'food', 'pita']
v24319	['nan']
v24321	['bread', 'breakfast', 'burritos', 'lunch', 'salad', 'sandwiches']
v24355	['italian', 'pizza']
v24357	['bakery', 'bread', 'coffee', 'desserts', 'organic', 'pastries', 'vegan', 'vegan options', 'vegetarian']
v24364	['icecream sandwich', 'proscuitto']
v24407	['italian', 'misspelling', 'pizza']
v24411	['andy cohen', 'bravo', 'omakase', 'sea urchin', 'sushi', 'zagat-rated']
v24419	['bakery', 'dessert', 'pies']
v24423	['cucina', 'lunch', 'meatless mondays', 'mediterranean', 'turkish']
v24493	['nan']
v24496	['cafe', 'coffee', 'coffee', ' cafe', 'starbucks', 'trendy', 'trendys']
v24518	['baked chicken', ' yellow rice', 'cheap', 'cuban', 'empanadas', 'plantain', 'sandwiches', 'smoothies']
v24520	['cafe', 'deli', 'manhattan', 'midtown', 'pasta', 'sandwiches', 'variety food']
v24528	['brooklyn', 'pizza']
v24535	['nan']
v24537	['burgers', 'cafe', 'diner', 'gyros']
v24547	['casual', 'thai']
v24602	['nan']
v24605	['b¨¢nh m¨¬', 'chef michael bao huynh', 'gossip girl', 'ph?', 'vietnamese']
v24627	['all natural', 'frozen yogurt', 'fruit', 'healthy treats', 'iced teas', 'parfaits', 'smoothies']
v24640	['coffee']
v24677	['nan']
v24745	['nan']
v24845	['cocktails', 'full bar', 'hummus', 'mezze', 'theater menu', 'turkish']
v24874	['brooklyn', 'cupcakes', 'douchbag', 'douchbags']
v24880	['bakery', 'coffee', 'deli', 'paninis', 'raviolis']
v24943	['otg management']
v24968	['delicious sundried tomato olive oil', 'homemade pasta', 'italian', 'restaurant']
v24990	['turkish beer', 'turkish coffee', 'turkish food']
v25081	['mexican']
v25118	['fresh tortillas', 'tacos', 'tamales']
v25146	['cart', 'gyros', 'lamb', 'pasta', 'street cart', 'streetmeat']
v25183	['nan']
v25245	['nan']
v25269	['college', 'frat boys', 'fratboys']
v25295	['bibimbap', 'food', 'kimchi', 'restaurant']
v25323	['bakery', 'coffee', 'lgbt friendly', 'muffin', 'muffins']
v25341	['nan']
v25351	['coffee', 'salad', 'sandwich']
v25353	['nan']
v25365	['dim sum']
v25376	['nan']
v25400	['nan']
v25417	['air conditioning', 'bathroom', 'booths', 'calzone', 'italian ice', 'park', 'pizza', 'pizzeria', 'upside-down slice', 'wsj lunch box']
v25423	['buddy holly', 'karaoke', 'musicals', 'singing', 'the singing is great']
v25508	['best cupcakes', 'cupcake', 'cupcakes']
v25510	['coffee']
v25517	['bibimbap', 'huffpost', 'korean deli', 'salad bar', 'sandwiches', 'soho', 'super fast service', 'sushi', 'udon soup']
v25562	['bowling area', 'brunch', 'chicken and waffles', 'dog run', 'fried chicken joint', 'gallery', 'harlem', 'karaoke bar', 'live music on tuesdays', 'play ground', 'record shop', 'ski area', 'soha', 'soul food', 'strawberry butter', 'vegetarian']
v25597	['coffee']
v25656	['comfort food', 'noodle soups']
v25695	['nan']
v25701	['nan']
v25708	['Craft 2', 'Fast-Casual', 'Mexican', 'Mexican Gumbo', 'burritos', 'guacamole', 'nachos', 'quesadillas', 'queso', 'tacos']
v25710	['breakfast', 'burgers', 'delivery', 'dinner', 'healthy', 'low calorie', 'lunch', 'salads', 'smoothie', 'wraps']
v25711	['big mac', 'egg mcmuffin', 'french fries', 'happy meal', 'manhattan', 'quarter pounder', 'union square']
v25751	['coffee', 'douchbags']
v25753	['panko crusted burger', 'panna cotta', 'potato salad', 'sauerkraut', 'schnitzel', 'truck']
v25791	['nan']
v25808	['chinese', 'sichuan', 'soup dumplings']
v25845	['falafel', 'middle eastern', 'zagat']
v25858	['nan']
v25864	['nan']
v25883	['banh mi', 'frat boy', 'ifc (independent film channel)']
v25960	['burger', 'milkshake', 'retro', 'sauce']
v25967	[' nigiri', ' sushi', 'asian', 'bbq', 'cheap', 'japanese', 'nigiri', 'sushi', 'trendy']
v26012	"[""big ass mac's"", 'fast food', 'junk food', 'poor attitudes', ' bitter employees', ' slow service']"
v26051	['bagels', 'coffee', 'lox', 'sandwiches', 'soup', 'wifi']
v26052	['cheap', 'dominican food', 'food']
v26057	['nan']
v26124	['nan']
v26139	['nan']
v26140	['\\latin music\\']
v26191	['coffee', 'frappucino', 'latte', 'mocha']
v26193	['breakfast', 'brunch', 'coffee', 'tea and cake']
v26194	['coffee']
v26195	['Craft 2', 'Fast-Casual', 'Mexican', 'Mexican Gumbo', 'burrito', 'burritos', 'guacamole', 'nachos', 'quesadillas', 'queso', 'tacos']
v26199	['social dining', 'thai', 'theater district', 'thematic', 'wheelchair access']
v26200	['bagels', 'coffee', 'deli', 'nymag', 'warnet swita molas']
v26202	['cafe mocha', 'coffee', 'espresso', 'free ny times', 'hipsters']
v26207	['dinner', 'food', 'lunch', 'rockefeller']
v26235	['cakes', 'cupcakes', 'pastries']
v26240	['bon appetit mag', 'bravo', 'douchebag', 'pizza', 'socialite']
v26247	['mexican']
v26256	['bowling alley', 'diner', 'dog run', 'fried chicken', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'sushi', 'vegan']
v26289	['coffee']
v26294	['bagels', 'cookies', 'sandwiches', 'tourist']
v26304	['fried chicken joint']
v26324	['bar', 'brazilian']
v26329	['Bang Bang Shrimp', 'Bang Shrimp', 'Bonefish', 'Bonefish Grill', 'Wednesday', 'zagat-rated']
v26330	['cheapism', 'cheapskate', 'frat boys', 'sushi']
v26335	['anthony bordain', 'cumin', 'lamb burger', 'no reservations', 'noodles', 'travel channel']
v26339	['brunch', 'crepes', 'french', 'french toast', 'restaurant']
v26353	['nan']
v26378	['nan']
v26428	['bowling alley', 'dog run', 'fried chicken', 'gallery', 'greek diner', 'karaoke bar', 'late night', 'play ground', 'record shop', 'ski area', 'vegetarian\\/vegan']
v26434	['restaurant', 'steakhouse', 'timeoutny']
v26442	['pho', 'shabu shabu']
v26455	['nan']
v26570	['pizza']
v26577	['steak', 'steakhouse']
v26627	['restaurant', 'times square', 'tourist', 'tourist trap']
v26629	['bar', 'cafe con leche', 'cnn did this...', 'cuban', 'cuban food', 'empanadas', 'flan', 'fun', 'group dining', 'happy hour', 'havana central', 'jose', 'large parties', 'larry vassallo', 'latin american', 'latin food', 'latin music', 'live latin music', 'live music', 'mojitos', 'paella', 'restaurant', 'sangria', 'spanish', 'spanish food', 'times square', 'wheelchair accessible']
v26651	['pizza']
v26667	['fantastic view', 'fdr drive', 'fire place', 'lobster', 'romantic', 'seafood']
v26730	['nan']
v26753	['coffee', 'desserts', 'diner', 'dog run', 'fried chicken', 'good food', 'karaoke bar', 'nice people', 'play ground', 'record shop', 'snacks', 'sushi', 'vegan']
v26754	"['airport', 'beach', 'brooklyn museum', 'brunch', 'brunch rules', 'burgers', 'diner', 'dog run', 'douchebag', ' brooklyn', ' gossip girl', ' socialite', 'douchebags', 'gallery', 'hanging out', 'lake', 'old-school', 'pancakes', 'park', 'places to see in nyc', 'theater', ""tom's restaurant"", 'wjs']"
v26797	['bakery', 'cafe', 'coffee', 'pastries']
v26867	['dumplings', 'noodles']
v26921	['agua de jamaica', 'huitlacoche', 'mexican hot chocolate', 'torta', 'vegetarian burrito']
v26934	['blood orange', 'frozen yogurt']
v27025	['bagels', 'breakfast']
v27031	['nan']
v27033	['bar', 'beer', 'burritos', 'frozen margaritas', 'margarita', 'salads', 'tacos']
v27050	['andy cohen', 'chocolate', 'coffee', 'fashionista', 'gtl', 'socialite', 'starbucks']
v27078	['casual', 'date', 'drinks', 'food', 'fun', 'new york city', 'nyc', 'sushi', 'times square', 'trip']
v27092	['dinner', 'filipino', 'filipino cuisine', 'grilled pork belly', 'i', 'late night', 'manila clams', 'sticky rice', 'thai', 'thai cuisine']
v27102	['chain', 'juice']
v27108	['nan']
v27274	['nan']
v27311	['salad', 'wraps']
v27315	['budget', 'cheap', 'diner', 'dog run', 'fried chicken', 'half-price', 'play ground', 'ski area', 'sushi', 'vegan', 'very fresh!']
v27391	['24\\/7', 'beer', 'deli', 'grocers', 'grocery', 'market', 'sandwiches']
v27415	['eat thai', 'lunch special', 'zabar']
v27439	['fudge', 'ice cream']
v27441	['sushi']
v27515	['nan']
v27553	['lunch', 'soup']
v27581	['nan']
v27585	['coffee', 'coffee shop', 'espresso', 'gossip girl', 'lucky mag', 'lucky megazine']
v27604	['diner', 'downtown', 'tribeca']
v27642	['food truck', 'foodtruck', 'taco van']
v27704	['best french cuisine', ' byob', 'byob', 'mussels']
v27720	['chambers', 'coffee', 'kedai kopi', 'starbucks']
v27723	['cappuccino', 'coffee', 'douchebag', 'douchebags', 'frappuccino', 'macchiato', 'starbucks']
v27726	['nan']
v27776	['park', 'socialite', 'socialities']
v27780	['coffee', 'starbucks']
v27817	['all types of chicken', 'all types of rice', 'chinese', 'fries', 'good food', 'shrimp', 'veggies']
v27833	['bakery', 'restaurant', 'sandwiches', 'wifi']
v27837	['nan']
v27881	['guacamole', 'mexican']
v27910	['pizza']
v27966	['australian', 'barrista', 'black cat', 'coffee', 'espresso', 'flat white', 'fresh baking', 'friendly service', 'hipster', 'intelligentsia', 'local food', 'organic', 'quality ingredients', 'soy latte']
v27994	['food', 'mexican', 'restaurant', 'social dining']
v28002	['coffee', 'douchbags']
v28004	['food', 'italian', 'restaurant']
v28039	['coffee']
v28112	['brunch', 'burgers', 'dogs', 'great salads', 'kid friendly']
v28127	['nan']
v28154	['bakery', 'coffee', 'cookies']
v28279	['brunch', 'margaritas', 'mexican', 'mexican food']
v28285	['nan']
v28311	['outdoors', 'parks']
v28314	['1241a']
v28322	['burrito', 'mexican']
v28359	['nan']
v28369	['food', 'fresh pasta', 'italian', 'pasta', 'ravioli', 'soho']
v28406	['bravo', 'gossip girl']
v28415	['coffee', 'cookies', 'ladies who lunch']
v28427	['thai', 'thai food']
v28491	['sushi']
v28605	['bagels', 'coffee', 'rainbow cookies']
v28614	[' douchebag', 'coffee', 'coffee shop', 'socialite', 'starbucks', 'tea']
v28617	['bakery', 'chinese pastries']
v28675	['coffee', 'starbucks']
v28692	['philly cheesesteaks']
v28744	['24 hours', '24hours']
v28764	['counter', 'falafel', 'fast food', 'grill', 'healthy', 'hummus', 'mediterranean', 'pita', 'quick', 'sandwich', 'veggies', 'wraps', 'yogurt']
v28783	['candy', 'cookies', 'cupcakes', 'dessert', 'kosher', 'nut-free', 'parties', 'zagat-rated']
v28788	['byob', 'cheap beer', 'chinese food', 'delicious', 'knife peel noodles', 'lamian', 'noodle soup', 'noodles', 'soup']
v28841	['asian', 'japanese', 'sushi']
v28870	['pizza']
v28879	['nan']
v28880	['nan']
v28898	['banh mi', 'chinatown', 'manhattan', 'sandwiches', 'vietnamese']
v28929	['coffee', 'coffee bar', 'desserts', 'espresso', 'funky', 'hot chocolate', 'independent', 'pastries', 'uwsiders']
v28959	['burritos', 'college', 'deliciousness']
v28990	['infused vodka', 'russian', 'russian standard vodka', 'stange feelings', 'sunday brunch']
v28999	['family style', 'italian', 'italian food', 'pizza']
v29079	['broadway', 'coffee', 'garment-district', 'midtown', 'pedestrian-mall']
v29087	['coffee']
v29092	['coffee', 'coffee', ' newspapers', ' starbucks', ' wifi', 'newspapers', 'wifi']
v29101	['starbucks']
v29121	['union square']
v29164	['cafe', 'coffee', 'pastries', 'sandwiches']
v29193	['beer', 'burritos', 'fajitas', 'mexican food', 'tacos']
v29212	['late night', 'open kitchen']
v29259	['pizza']
v29261	['chocolate', 'fudge', 'smoothies']
v29309	['nan']
v29347	['catering', 'catering midtown', 'italian cuisine', 'italian cuisine midtown', 'pizza']
v29405	['corporate account', 'desserts', 'michelin star', 'oyster bar', 'seafood']
v29422	['burrito bowl', 'chipotle', 'crazy delicious', 'guacamole', 'mexican', 'tacos']
v29471	['australian', 'brooklyn', 'brooklyn museum', 'brunch', 'cafe', 'coffee', 'gossip girl', 'outside seating', 'outside setting', 'socialite']
v29483	['cornbread', 'fried chicken', 'ribs', 'smothered chicken']
v29538	['big portions', 'cheap eats', 'chinese', 'chinese restaurant', 'nutcrackers', 'peruvian', 'spanish & chinese restaurant', 'spanish restaurant', 'uws']
v29577	['breakfast', 'burger', 'delivery', 'dinner', 'healthy', 'low calorie', 'lunch', 'salad', 'smoothie', 'wraps']
v29582	['coffee', 'coffee shop', 'mallora sweet brad']
v29594	['nan']
v29599	['mexican', 'pastor', 'tacos']
v29608	['bar', 'good cocktails', 'hotel', 'mix', 'restaurant']
v29615	['best gyro nyc', ' greek salad', ' chicken gyro', ' pork gyro', ' greek fries']
v29635	['nan']
v29636	['social dining', 'they have deliciousfood', ' a great buffet during lunch time', ' a variety of vegetarian dishes as well as a selection of different meats.you can be in and out in less than an hour if you sit for teh buffet! staff is friendly.']
v29660	['delivery', 'restaurant', 'takeout', 'takeout delivery', 'thai']
v29670	['korean bbq', 'tofu soups']
v29705	['nan']
v29713	['asian', 'chinese', 'japanese', 'sushi', 'sushi restaurant']
v29758	['burritos', 'east village', 'mexican', 'restaurant']
v29816	['donut shop']
v29825	['cafe', 'coffee', 'free wifi', 'tea']
v29828	['nan']
v29871	['falafel', 'healthy', 'midtown lunch', 'vegetarian']
v29884	['bathroom', 'coffee', 'espresso', 'frappaccinos', 'pastries', 'starbucks', 'wifi']
v29910	['late night pizza', 'olive-oil crust']
v29937	['gossip girl']
v29947	['nan']
v29948	['coffee']
v29952	['nan']
v29980	['nan']
v29998	['k-pub', 'korean', 'soju']
v30079	['birthday specials', 'bistro', 'brunch', 'cocktails', 'dinner', 'dinner specials', 'dinner theatre', 'dj', 'european', 'french', 'house music', 'lounge', 'mimosas', 'mixology', 'nightlife', 'private events', 'rock music']
v30106	['bagels']
v30145	['nan']
v30151	['chicken', 'fried chicken joint', 'hot wings', 'spicy', 'wings']
v30231	['nan']
v30313	['nan']
v30381	['restaurant', 'social dining', 'thai', 'thai food']
v30415	['veg pho!']
v30444	['nan']
v30452	['nan']
v30507	['beer', 'wine spectator award 2000-2011', 'zagat-rated']
v30515	['breakfast', 'brunch']
v30518	['nan']
v30525	['bar', 'gizzards', 'izakaya', 'japanese', 'sake']
v30559	['brunch', 'near moma', 'outdoor dining']
v30652	['wine bar']
v30746	['coffee', 'coffee fashionably', 'columbus circle', 'lap top', 'starbucks', 'wi-fi']
v30828	['nan']
v30858	['coffee', 'lunch', 'rink', 'rock ctr', 'rockefeller plaza']
v30863	['bathroom', 'coffee', 'douchbags', 'espresso', 'pastries', 'wifi']
v30907	['burritos', 'chain', 'chelsea', 'manhattan', 'mexican food', 'tacos']
v30926	[' dumplings', ' fried rice', ' japanese', ' noodles', ' soup', 'ramen']
v30941	['bakery', 'cafe', 'cake', 'cannolis', 'coffee', 'cookies', 'italian', 'pastry']
