venue	tags
2021789	['handmade quesadillas', 'margarita', 'mexican', 'mexican food', 'sangria', 'tequila']
2021795	[':coffee', 'clover', 'latte', 'tea', 'table seating', 'espresso', 'pastries', 'synesso', 'coffee cupping', 'classes', 'art', 'rocket espresso machine', 'guest espresso', 'merchandise', '', 'cafe', 'coffee', 'no wi-fi', 'park slope']
2021817	['a-list', 'empanadas', 'sangria']
2021818	['byo', 'zagat-rated']
2021826	['steak', 'zagat-rated']
2021831	['pizza', 'social dining']
2021833	['brunch', 'family style', 'open late', 'pasta', 'pizza']
2021841	['cpk', 'pizza']
2021861	['nan']
2021933	['outdoor seating']
2021963	['italian restaurants', 'pizza places']
2021967	['nan']
2021970	['italian ice']
2022142	['coffee', 'latte']
2022145	['korean', 'lunch specials', 'naengmyun']
2022148	['nan']
2022158	['fireplace', 'organic']
2022183	['popcorn', 'yoga bunny detox']
2022214	['bakery', 'belgian', 'bread', 'coffee', 'organic', 'pastries', 'vegan', 'vegetarian']
2022218	['burritos', 'mexican']
2022261	['nan']
2022268	['thai']
2022280	['nan']
2022318	['nan']
2022351	['24x7', 'late', 'yes']
2022366	['beer garden', 'biergarten', 'bingo', 'chef', 'financial district', 'food', 'jamon iberico', 'luckymag', 'nytimes', 'pancakes', 'penny drop', 'ping pong', 'restaurant', 'russian standard vodka', 'trendy', 'wsj']
2022424	['nan']
2022444	['food truck', 'gay', 'ice cream', 'ice cream truck', 'locals', 'milkshakes', 'soft serve', 'soft serve ice cream', 'tourists', 'truck']
2022463	['cheap', 'dumpings', 'nymag', 'socialite', 'vegetarian options']
2022519	['falafel']
2022596	['french', 'seafood']
2022614	['nan']
2022659	[' bakery', ' coffee', 'cupcakes']
2022681	['french', 'french onion soup!']
2022715	['good thin crust pizza', ' great lunch special', ' fabulous desserts', 'happy hour', ' pizza']
2022722	['man vs. food']
2022732	['nan']
2022768	['asian food', 'thai food']
2022769	['bagels', 'coffee', 'food']
2022787	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
2022804	['burger', 'fireplace']
2022805	['australian', 'cheap eats', 'drunk food', 'meat pies', 'puma social hot spot']
2022812	['nan']
2022818	['nan']
2022821	['nan']
2022859	['brunch', 'cafe', 'coffee']
2022860	['bagels', 'coffee', 'park slope', 'sandwiches', 'snacks', 'sweet treats']
2022876	['nan']
2022900	['bar', 'happy hour', 'restaurant', 'sushi']
2022934	['nan']
2022949	['thai']
2023014	['nan']
2023026	['coffee', 'fresh', 'salad', 'sandwiches', 'soup', 'sushi', 'wraps']
2023049	['burger', 'delivery', 'food', 'park slope', 'restaurant']
2023055	['knishes']
2023062	['nan']
2023069	['40 carrots']
2023119	['baked goods', 'black cat espresso', 'cash only', 'coffee', 'espresso', 'friendly staff', 'stumptown coffee', 'village']
2023124	['24 hours', 'coffee', 'dessert', 'food', 'free wifi', 'power plugs', 'tea', 'wifi']
2023136	['nan']
2023138	['banh mi', 'pan-asian', 'thai', 'vegetarian']
2023167	['beer', 'burger']
2023187	['nan']
2023207	['garlic knots', 'pizza', 'sicilian', 'slices', 'thin crust']
2023209	['asian', 'awesome ramen', 'buroughs', 'dope ramen', 'foodie', 'good for groups', 'japanese', 'long wait', 'noodles', 'pork buns', 'ramen', 'restaurant', 'wheelchair access', '¥é©`¥á¥ó', 'Ò»ïLÌÃ']
2023220	['super popular american bistro', ' classic cocktails', ' sushi bar & lounge - an upper westside favorite for dinner', ' drinks and brunch since 1991!']
2023258	['cart', 'chicken biryani', 'food cart', 'indian', 'street meat', 'vendy']
2023313	['cash only', 'homemade pasta', 'italian', 'nice terrace', 'outdoor seating', 'pasta']
2023373	['brooklyn museum', 'brooklyn', ' douchebag', ' gossip girl', ' socialite', 'byob', 'falafel', 'middle-eastern']
2023374	['coffee', 'diner', 'greasy spoon', 'manhattan', 'old school', 'upper west side']
2023375	['breakfast', 'breakfast', 'burgers', 'burgers', 'dinner', 'lunch', 'lunch', 'natural beef', 'natural beef', 'new york city', 'silver spurs!']
2023379	['nan']
2023398	['burgers', 'milkshakes', 'pick up']
2023401	['nan']
2023438	['pizzeria']
2023449	['outdoor seating']
2023468	['bravo', 'launch my line', 'seafood', 'service', 'steak', 'wine']
2023553	['catering', 'cupcakes']
2023596	['nan']
2023655	['coffee', 'cupcakes', 'desserts', 'muffins', 'tea', 'trendy']
2023668	['nan']
2023764	['bagels', 'breakfast']
2023765	['cheap', 'chinese', 'delicious', 'dim sum']
2023773	['nan']
2023791	['bakery', 'coffee']
2023814	['burritos', 'mexican']
2023824	['nan']
2023868	['bowling alley', 'diner', 'dog run', 'fried chicken', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegan']
2023912	['seafood']
2023917	['garden', 'outdoor space', 'pizza']
2023933	['nan']
2023976	['bagels', 'coffee', 'lox']
2023987	['diner']
2023989	['bacon', 'bar', 'bourbon', 'brunch', 'cocktails', 'meaty', 'trendy', 'whiskey']
2023997	['great mexican food']
2024001	['bagel']
2024002	['breakfast', 'breakfast burritos', 'brooklyn', 'coffee', 'coffee shop', 'iced coffee', 'juices', 'natural juices', 'smoothies', 'tortas']
2024084	['+contemporary american', 'backyard', 'bar', 'restaurant']
2024123	['nan']
2024124	['bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian']
2024150	['nan']
2024154	['bagelshop']
2024164	['nan']
2024204	['coffee', 'coffee shop', 'regulars']
2024233	['douchebag']
2024252	['2 dollar beers', 'baby back ribs', 'brunch', 'burger', 'chicken fried chicken', 'corndogs', 'crabcake', 'enchiladas', 'fish tacos', 'happy hour', 'ice cream baked potato', 'nachos', 'oysters', 'quesadilla', 'ronnybrook ice cream milkshakes', 'tacos', 'veggie burger']
2024262	['nan']
2024295	['nan']
2024302	['burrito', 'food', 'pita']
2024319	['nan']
2024321	['bread', 'breakfast', 'burritos', 'lunch', 'salad', 'sandwiches']
2024355	['italian', 'pizza']
2024357	['bakery', 'bread', 'coffee', 'desserts', 'organic', 'pastries', 'vegan', 'vegan options', 'vegetarian']
2024364	['icecream sandwich', 'proscuitto']
2024407	['italian', 'misspelling', 'pizza']
2024411	['andy cohen', 'bravo', 'omakase', 'sea urchin', 'sushi', 'zagat-rated']
2024419	['bakery', 'dessert', 'pies']
2024423	['cucina', 'lunch', 'meatless mondays', 'mediterranean', 'turkish']
2024493	['nan']
2024496	['cafe', 'coffee', 'coffee', ' cafe', 'starbucks', 'trendy', 'trendys']
2024518	['baked chicken', ' yellow rice', 'cheap', 'cuban', 'empanadas', 'plantain', 'sandwiches', 'smoothies']
2024520	['cafe', 'deli', 'manhattan', 'midtown', 'pasta', 'sandwiches', 'variety food']
2024528	['brooklyn', 'pizza']
2024535	['nan']
2024537	['burgers', 'cafe', 'diner', 'gyros']
2024547	['casual', 'thai']
2024602	['nan']
2024605	['b¨¢nh m¨¬', 'chef michael bao huynh', 'gossip girl', 'ph?', 'vietnamese']
2024627	['all natural', 'frozen yogurt', 'fruit', 'healthy treats', 'iced teas', 'parfaits', 'smoothies']
2024640	['coffee']
2024677	['nan']
2024745	['nan']
2024845	['cocktails', 'full bar', 'hummus', 'mezze', 'theater menu', 'turkish']
2024874	['brooklyn', 'cupcakes', 'douchbag', 'douchbags']
2024880	['bakery', 'coffee', 'deli', 'paninis', 'raviolis']
2024943	['otg management']
2024968	['delicious sundried tomato olive oil', 'homemade pasta', 'italian', 'restaurant']
2024990	['turkish beer', 'turkish coffee', 'turkish food']
2025081	['mexican']
2025118	['fresh tortillas', 'tacos', 'tamales']
2025146	['cart', 'gyros', 'lamb', 'pasta', 'street cart', 'streetmeat']
2025183	['nan']
2025245	['nan']
2025269	['college', 'frat boys', 'fratboys']
2025295	['bibimbap', 'food', 'kimchi', 'restaurant']
2025323	['bakery', 'coffee', 'lgbt friendly', 'muffin', 'muffins']
2025341	['nan']
2025351	['coffee', 'salad', 'sandwich']
2025353	['nan']
2025365	['dim sum']
2025376	['nan']
2025400	['nan']
2025417	['air conditioning', 'bathroom', 'booths', 'calzone', 'italian ice', 'park', 'pizza', 'pizzeria', 'upside-down slice', 'wsj lunch box']
2025423	['buddy holly', 'karaoke', 'musicals', 'singing', 'the singing is great']
2025508	['best cupcakes', 'cupcake', 'cupcakes']
2025510	['coffee']
2025517	['bibimbap', 'huffpost', 'korean deli', 'salad bar', 'sandwiches', 'soho', 'super fast service', 'sushi', 'udon soup']
2025562	['bowling area', 'brunch', 'chicken and waffles', 'dog run', 'fried chicken joint', 'gallery', 'harlem', 'karaoke bar', 'live music on tuesdays', 'play ground', 'record shop', 'ski area', 'soha', 'soul food', 'strawberry butter', 'vegetarian']
2025597	['coffee']
2025656	['comfort food', 'noodle soups']
2025695	['nan']
2025701	['nan']
2025708	['Craft 2', 'Fast-Casual', 'Mexican', 'Mexican Gumbo', 'burritos', 'guacamole', 'nachos', 'quesadillas', 'queso', 'tacos']
2025710	['breakfast', 'burgers', 'delivery', 'dinner', 'healthy', 'low calorie', 'lunch', 'salads', 'smoothie', 'wraps']
2025711	['big mac', 'egg mcmuffin', 'french fries', 'happy meal', 'manhattan', 'quarter pounder', 'union square']
2025751	['coffee', 'douchbags']
2025753	['panko crusted burger', 'panna cotta', 'potato salad', 'sauerkraut', 'schnitzel', 'truck']
2025791	['nan']
2025808	['chinese', 'sichuan', 'soup dumplings']
2025845	['falafel', 'middle eastern', 'zagat']
2025858	['nan']
2025864	['nan']
2025883	['banh mi', 'frat boy', 'ifc (independent film channel)']
2025960	['burger', 'milkshake', 'retro', 'sauce']
2025967	[' nigiri', ' sushi', 'asian', 'bbq', 'cheap', 'japanese', 'nigiri', 'sushi', 'trendy']
2026012	"[""big ass mac's"", 'fast food', 'junk food', 'poor attitudes', ' bitter employees', ' slow service']"
2026051	['bagels', 'coffee', 'lox', 'sandwiches', 'soup', 'wifi']
2026052	['cheap', 'dominican food', 'food']
2026057	['nan']
2026124	['nan']
2026139	['nan']
2026140	['\\latin music\\']
2026191	['coffee', 'frappucino', 'latte', 'mocha']
2026193	['breakfast', 'brunch', 'coffee', 'tea and cake']
2026194	['coffee']
2026195	['Craft 2', 'Fast-Casual', 'Mexican', 'Mexican Gumbo', 'burrito', 'burritos', 'guacamole', 'nachos', 'quesadillas', 'queso', 'tacos']
2026199	['social dining', 'thai', 'theater district', 'thematic', 'wheelchair access']
2026200	['bagels', 'coffee', 'deli', 'nymag', 'warnet swita molas']
2026202	['cafe mocha', 'coffee', 'espresso', 'free ny times', 'hipsters']
2026207	['dinner', 'food', 'lunch', 'rockefeller']
2026235	['cakes', 'cupcakes', 'pastries']
2026240	['bon appetit mag', 'bravo', 'douchebag', 'pizza', 'socialite']
2026247	['mexican']
2026256	['bowling alley', 'diner', 'dog run', 'fried chicken', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'sushi', 'vegan']
2026289	['coffee']
2026294	['bagels', 'cookies', 'sandwiches', 'tourist']
2026304	['fried chicken joint']
2026324	['bar', 'brazilian']
2026329	['Bang Bang Shrimp', 'Bang Shrimp', 'Bonefish', 'Bonefish Grill', 'Wednesday', 'zagat-rated']
2026330	['cheapism', 'cheapskate', 'frat boys', 'sushi']
2026335	['anthony bordain', 'cumin', 'lamb burger', 'no reservations', 'noodles', 'travel channel']
2026339	['brunch', 'crepes', 'french', 'french toast', 'restaurant']
2026353	['nan']
2026378	['nan']
2026428	['bowling alley', 'dog run', 'fried chicken', 'gallery', 'greek diner', 'karaoke bar', 'late night', 'play ground', 'record shop', 'ski area', 'vegetarian\\/vegan']
2026434	['restaurant', 'steakhouse', 'timeoutny']
2026442	['pho', 'shabu shabu']
2026455	['nan']
2026570	['pizza']
2026577	['steak', 'steakhouse']
2026627	['restaurant', 'times square', 'tourist', 'tourist trap']
2026629	['bar', 'cafe con leche', 'cnn did this...', 'cuban', 'cuban food', 'empanadas', 'flan', 'fun', 'group dining', 'happy hour', 'havana central', 'jose', 'large parties', 'larry vassallo', 'latin american', 'latin food', 'latin music', 'live latin music', 'live music', 'mojitos', 'paella', 'restaurant', 'sangria', 'spanish', 'spanish food', 'times square', 'wheelchair accessible']
2026651	['pizza']
2026667	['fantastic view', 'fdr drive', 'fire place', 'lobster', 'romantic', 'seafood']
2026730	['nan']
2026753	['coffee', 'desserts', 'diner', 'dog run', 'fried chicken', 'good food', 'karaoke bar', 'nice people', 'play ground', 'record shop', 'snacks', 'sushi', 'vegan']
2026754	"['airport', 'beach', 'brooklyn museum', 'brunch', 'brunch rules', 'burgers', 'diner', 'dog run', 'douchebag', ' brooklyn', ' gossip girl', ' socialite', 'douchebags', 'gallery', 'hanging out', 'lake', 'old-school', 'pancakes', 'park', 'places to see in nyc', 'theater', ""tom's restaurant"", 'wjs']"
2026797	['bakery', 'cafe', 'coffee', 'pastries']
2026867	['dumplings', 'noodles']
2026921	['agua de jamaica', 'huitlacoche', 'mexican hot chocolate', 'torta', 'vegetarian burrito']
2026934	['blood orange', 'frozen yogurt']
2027025	['bagels', 'breakfast']
2027031	['nan']
2027033	['bar', 'beer', 'burritos', 'frozen margaritas', 'margarita', 'salads', 'tacos']
2027050	['andy cohen', 'chocolate', 'coffee', 'fashionista', 'gtl', 'socialite', 'starbucks']
2027078	['casual', 'date', 'drinks', 'food', 'fun', 'new york city', 'nyc', 'sushi', 'times square', 'trip']
2027092	['dinner', 'filipino', 'filipino cuisine', 'grilled pork belly', 'i', 'late night', 'manila clams', 'sticky rice', 'thai', 'thai cuisine']
2027102	['chain', 'juice']
2027108	['nan']
2027274	['nan']
2027311	['salad', 'wraps']
2027315	['budget', 'cheap', 'diner', 'dog run', 'fried chicken', 'half-price', 'play ground', 'ski area', 'sushi', 'vegan', 'very fresh!']
2027391	['24\\/7', 'beer', 'deli', 'grocers', 'grocery', 'market', 'sandwiches']
2027415	['eat thai', 'lunch special', 'zabar']
2027439	['fudge', 'ice cream']
2027441	['sushi']
2027515	['nan']
2027553	['lunch', 'soup']
2027581	['nan']
2027585	['coffee', 'coffee shop', 'espresso', 'gossip girl', 'lucky mag', 'lucky megazine']
2027604	['diner', 'downtown', 'tribeca']
2027642	['food truck', 'foodtruck', 'taco van']
2027704	['best french cuisine', ' byob', 'byob', 'mussels']
2027720	['chambers', 'coffee', 'kedai kopi', 'starbucks']
2027723	['cappuccino', 'coffee', 'douchebag', 'douchebags', 'frappuccino', 'macchiato', 'starbucks']
2027726	['nan']
2027776	['park', 'socialite', 'socialities']
2027780	['coffee', 'starbucks']
2027817	['all types of chicken', 'all types of rice', 'chinese', 'fries', 'good food', 'shrimp', 'veggies']
2027833	['bakery', 'restaurant', 'sandwiches', 'wifi']
2027837	['nan']
2027881	['guacamole', 'mexican']
2027910	['pizza']
2027966	['australian', 'barrista', 'black cat', 'coffee', 'espresso', 'flat white', 'fresh baking', 'friendly service', 'hipster', 'intelligentsia', 'local food', 'organic', 'quality ingredients', 'soy latte']
2027994	['food', 'mexican', 'restaurant', 'social dining']
2028002	['coffee', 'douchbags']
2028004	['food', 'italian', 'restaurant']
2028039	['coffee']
2028112	['brunch', 'burgers', 'dogs', 'great salads', 'kid friendly']
2028127	['nan']
2028154	['bakery', 'coffee', 'cookies']
2028279	['brunch', 'margaritas', 'mexican', 'mexican food']
2028285	['nan']
2028311	['outdoors', 'parks']
2028314	['1241a']
2028322	['burrito', 'mexican']
2028359	['nan']
2028369	['food', 'fresh pasta', 'italian', 'pasta', 'ravioli', 'soho']
2028406	['bravo', 'gossip girl']
2028415	['coffee', 'cookies', 'ladies who lunch']
2028427	['thai', 'thai food']
2028491	['sushi']
2028605	['bagels', 'coffee', 'rainbow cookies']
2028614	[' douchebag', 'coffee', 'coffee shop', 'socialite', 'starbucks', 'tea']
2028617	['bakery', 'chinese pastries']
2028675	['coffee', 'starbucks']
2028692	['philly cheesesteaks']
2028744	['24 hours', '24hours']
2028764	['counter', 'falafel', 'fast food', 'grill', 'healthy', 'hummus', 'mediterranean', 'pita', 'quick', 'sandwich', 'veggies', 'wraps', 'yogurt']
2028783	['candy', 'cookies', 'cupcakes', 'dessert', 'kosher', 'nut-free', 'parties', 'zagat-rated']
2028788	['byob', 'cheap beer', 'chinese food', 'delicious', 'knife peel noodles', 'lamian', 'noodle soup', 'noodles', 'soup']
2028841	['asian', 'japanese', 'sushi']
2028870	['pizza']
2028879	['nan']
2028880	['nan']
2028898	['banh mi', 'chinatown', 'manhattan', 'sandwiches', 'vietnamese']
2028929	['coffee', 'coffee bar', 'desserts', 'espresso', 'funky', 'hot chocolate', 'independent', 'pastries', 'uwsiders']
2028959	['burritos', 'college', 'deliciousness']
2028990	['infused vodka', 'russian', 'russian standard vodka', 'stange feelings', 'sunday brunch']
2028999	['family style', 'italian', 'italian food', 'pizza']
2029079	['broadway', 'coffee', 'garment-district', 'midtown', 'pedestrian-mall']
2029087	['coffee']
2029092	['coffee', 'coffee', ' newspapers', ' starbucks', ' wifi', 'newspapers', 'wifi']
2029101	['starbucks']
2029121	['union square']
2029164	['cafe', 'coffee', 'pastries', 'sandwiches']
2029193	['beer', 'burritos', 'fajitas', 'mexican food', 'tacos']
2029212	['late night', 'open kitchen']
2029259	['pizza']
2029261	['chocolate', 'fudge', 'smoothies']
2029309	['nan']
2029347	['catering', 'catering midtown', 'italian cuisine', 'italian cuisine midtown', 'pizza']
2029405	['corporate account', 'desserts', 'michelin star', 'oyster bar', 'seafood']
2029422	['burrito bowl', 'chipotle', 'crazy delicious', 'guacamole', 'mexican', 'tacos']
2029471	['australian', 'brooklyn', 'brooklyn museum', 'brunch', 'cafe', 'coffee', 'gossip girl', 'outside seating', 'outside setting', 'socialite']
2029483	['cornbread', 'fried chicken', 'ribs', 'smothered chicken']
2029538	['big portions', 'cheap eats', 'chinese', 'chinese restaurant', 'nutcrackers', 'peruvian', 'spanish & chinese restaurant', 'spanish restaurant', 'uws']
2029577	['breakfast', 'burger', 'delivery', 'dinner', 'healthy', 'low calorie', 'lunch', 'salad', 'smoothie', 'wraps']
2029582	['coffee', 'coffee shop', 'mallora sweet brad']
2029594	['nan']
2029599	['mexican', 'pastor', 'tacos']
2029608	['bar', 'good cocktails', 'hotel', 'mix', 'restaurant']
2029615	['best gyro nyc', ' greek salad', ' chicken gyro', ' pork gyro', ' greek fries']
2029635	['nan']
2029636	['social dining', 'they have deliciousfood', ' a great buffet during lunch time', ' a variety of vegetarian dishes as well as a selection of different meats.you can be in and out in less than an hour if you sit for teh buffet! staff is friendly.']
2029660	['delivery', 'restaurant', 'takeout', 'takeout delivery', 'thai']
2029670	['korean bbq', 'tofu soups']
