userid	venue_id	tips
1000072	2013607	grab your favorite magazine and go sit by the front window. have a glass of hermitage while you read.
1066227	2013607	Daily 2-for-1 happy hour on beer, wine, and sake from 4-8 can't be beat.
1000072	2013607	if you're feeling like small bites: the meatballs, the spinach and artichoke dip and maybe the charcuterie cheese board
1008466	2013607	If you come late night enjoy a glass of wine and some short rib sliders. Kitchen open late.
1008466	2013607	If you come for breakfast try a freshly baked croissant. I like the ham and cheese.
1066227	2013607	French onion soup is pretty good.
1001498	2013607	The Oro Champagne Cocktail is delicious and has amazing brandied cherries at the bottom.
1062274	2013607	Grab lunch & a latte, sit by the window and talk shit about people, particularly your friends. I can't believe I'm the first to leave this tip, considering it appears to be a popular activity here...
1058220	2013611	Spicy Udon Noodle Soup !
1000072	2013621	hit this -- and hit partners & spade on the next block as well. great for one of those \
1008466	2013621	You can't go wrong with the roast beef sandwich. The pickles that come with it are amazing!
1015397	2013621	The harissa honey-roasted chicken sandwich may be my favorite sandwich in all of New York. I could eat that every day.
1082569	2013621	These guys conceived the brilliant idea of adding coconut milk to their steel-cut oatmeal -- delicious!
1000072	2013621	mix and match
1056276	2013621	I was told to get the roast beef sandwich. I was told right. Get the roast beef sandwich! It's great!
1024436	2013621	the roast beef sandwich is pretty much my version of lunch heaven.
1000312	2013621	Grilled cheese special - Cheddar, caramelized onions, and tomato jam on buttery white bread. Delicious.
1049206	2013621	Go here... eat, shop, explore.
1078275	2013621	Great fare, kind staff, cozy atmosphere.
1025094	2013621	Easy to miss, but a great spot for lunch with lots of charm and character. Roast beef with horseradish was excellent! I'll be back... (3 of 4 petals via Fondu)
1105569	2013621	Saturday afternoon, didn't want to leave. Cozy + classic oldies on the stereo.
1006120	2013621	If youre not a coffee or tea fan, make a mean espresso style hot cocoa at the bar.
1023134	2013621	Order the lemonade - and enjoy!
1015416	2013621	Start with goat cheese and mussels. For dinner, the chicken is excellent.
1009503	2013621	Great for breakfast. Egg sandwich, croissant or Greek youghurt
1001511	2013624	try the madeleines
1040661	2013624	Try the Croque Madame!
1058220	2013624	Great coffee (3 of 4 petals via Fondu)
1049805	2013629	Get the tempura-udon combo. I still wake up in the middle of night drooling.
1000009	2013629	Make the Curry Set \
1024772	2013629	Additcted to the negi-toro don set
1000616	2013630	Here on a weekday?  I bet you $5 there's a dude at the center table - laptop perched up on a little stand - playing computer games.  Pay up, sucka!
1000104	2013630	Summer pro tip: half lemonade + half green tea. Unsweetened is key - just the right amount of sweet comes from the lemonade. Look at how refreshing this looks!
1143431	2013630	How many dumps are taken here a day?
1215619	2013630	best public restroom for blocks
1195788	2013630	Big a big smile you always have better service :D
1090077	2013630	Peppermint latte non fat is bueno.
1017374	2013630	It's always crazy nuts in here, but they are organized and often fast. Too bad half the seating is taken up by people who've bought nothing.
1001342	2013630	Say thank you & vote for \
1252332	2013630	Worker are jackasses!!! Most unfriendly starbucks I have been to!!!
1038788	2013630	Be very clear and you get what you want at Starbucks.
1021941	2013631	get the cake batter   chocolate twist soft serve!
1091774	2013631	one of the best places for all my lactose intolerant friends who LoOoVe ice cream :-)
1047568	2013631	best ice cream in the city? possibly!
1032916	2013661	Are y'all crazy? The skin is too thick, dumpling is flat, and not very flavorful. Go two blocks to Sweet Spring Restaurant and pay 50 cents more for 100x better dumplings
1202050	2013661	As others have stated, five dumplings for a $1. $2 is all you need to get it in.
1166135	2013675	I ordered the vegetarian platter to go. I choked on a chicken bone..
1030477	2013675	Not spicy enough for my taste but definitely one of the most affordable options in the Curry Hill area. Go for the combo platter and grab a seat upstairs.
1174450	2013675	Good for the price but nothing special. Get the mixed platter not a single dish. Servers got good stories. Mine was from Bombai.
1196154	2013682	The hot chocolate here is so good! Try the almond croissants as well :)
1004655	2013682	Almond croissant is unspeakably delicious
1040518	2013682	Almond french toast. One of the most amazing things you'll ever eat.
1084553	2013682	Try the Magellan dessert! Chocolate mousse with gingerbread encased in chic dark chocolate... How can you go wrong!!!
1238035	2013682	Best croissant I've had in NYC so far. Great flaky texture and buttery-ness
1178106	2013683	get the 10 course omakase (chef's recommendations)
1038956	2013683	Try the grilled steak, it's amazing! And I love the 80's\/90's music they play
1242207	2013687	Shrimp Remoulade Sandwich is Delish
1000953	2013687	becoming a top spot to work from for me. a\/c = brrr tho!
1026616	2013690	The peanut butter smoothie is on point.
1158177	2013694	the chicken tinga is delicious
1059122	2013694	I recommend the Shanghai Chicken Salad!
1002448	2013733	Taco Madness Mondays! Great deal
1184931	2013733	Taco Madness on Mondays = amazingness
1007378	2013733	Chips and salsa are great, rest of the menu is terrible, drinks are weak, service is worse
1043850	2013740	One of the best AYCD brunches in the city. Make reservations and order the Lobster Benedict.
1018568	2013740	The Lobster Mac is to die for!
1067881	2013740	Don't come between 5&6 on the wknd if u want to eat. They don't serve during the brunch to dinner transition.  Fail.
1064130	2013740	Skip this place for dinner...mediocre food
1059850	2013740	Drinks are $3 while you wait to get seated. Genius!
1105124	2013740	This place use to be amazing, now that they got a new chef they changed the menu and the food sucks.
1049381	2013740	Lobster Mac-n-Cheese!! Yum
1045573	2013740	The crispy pork belly will take you half way to heaven.  The lobster mac & cheese will finish the job.  Ask the fun bartenders for recommendations and try something a little weird.  It'll be great.
1000312	2013745	The Almond croissant is criminally delicious
1141794	2013745	Try the Assorted Macaroons (via @Foodspotting)
1027404	2013745	There's like, good french bakery stuff here.
1011023	2013745	get one of each flavor of mouth-wateringly delicious macaroons.
1040518	2013745	So delicious! All the exotic flavors are fantastic!
1171647	2013745	Pricey, but melt in your mouth delicious!
1011466	2013746	Tres Leches cake (via TONY)
1000072	2013750	butter lane cupcakes: get the blueberry cream cheese frosting yellow cupcake
1154106	2013750	Maybe I caught them on an off day, but I found the cupcake icing to be WAY too sweet & the sponge was on the dry side, Bleh...
1249065	2013750	Get there just before closing and they'll give you dozens for pennies!
1007224	2013750	Half-off at Taste of 7th Street with Scoop St.! (www.scoop.st)
1082569	2013812	Their Flemish Style Beer Beef Stew, Chicken Stew with Bacon and Mushrooms, Homemade Meatballs with Marinara Sauce, Belgian Chocolate Mousse, and Belgian Waffle were featured dishes at Choice Eats
1221644	2013812	Great place to sit and chat over coffee.  Go there for dessert and get the Banana Split Waffle: bananas, fresh chocolate syrup and vanilla ice cream.  Delicious!
1000334	2013812	Try the Omelette With Goat Cheese, Asparagus, And Tomato - #French  (via @Foodspotting)
1012916	2013812	You have got to try the eggs Benedict with smoked salmon. It is normally my go-to Saturday breakfast.
1089566	2013815	$2 smoothies until the 1\/19\/12! Find them online and go! (3 of 4 petals via Fondu)
1180883	2013826	they switch between anniversary and estima blends a lot. Need a little more variety.
1001342	2013826	Say thank you & vote for \
1207922	2013826	Love the lower level here!
1000287	2013836	Come for the pizza, not the service.
1107963	2013836	Get the fresh mozzarella slice. Thick slices of firm mozz, dollops of basil-laden tomato sauce on top. Crisp but chewy crust. One of the best slices in the city.
1138131	2013836	The fresh mozzarella pizza here is TO DIE FOR!
1009962	2013844	Nice crust & open air seating 2 catcha nice breeze.
1006998	2013872	Great happy hour specials, good food as well
1031083	2013872	The staff is the best! Food and drinks are so great and the prices simply the Best!
1000429	2013890	it appears that prices have gone up and sandwich sizes have gone down. they re still just as delicious though.
1000312	2013890	Add some sriracha, the spicy rooster of death
1000312	2013890	The Veguette vegetarian sandwich is excellent. Get it very spicy with thai chilies for the proper experience.
1056276	2013890	Got their grilled pork v-sandwich. Thought it to be more fusion style compared to the other v-sandwich places I've been to. Loved it!
1105569	2013890	Asian sandwiches. The the Sloppy Bao but no more than medium spice. It's hot!
1011315	2013890	Everything is very clean and fresh. The wait staff seemed very sweet, too. I had the Classic sanwich, which was a bit of an acquired taste for me. Everything else sounded terrific though!
1009962	2013890	Get the thai ice coffffffeeeeee
1114894	2013890	The veggie bao is a tasty treat. Ask for extra pickled carrots.
1061683	2013897	Staff is cheerful and efficient, makes times square bearable
1001342	2013897	Say thank you & vote for \
1207922	2013897	Not big and it does get busy, but it's nowhere near as bad as the micro seatless SB with much bigger lines on 43rd Street and Bway!
1002443	2013897	This spot is waaay too small. Find another Starbucks near by!
1154184	2013897	Watch people while drinkin' your coffee in the starbucks
1001317	2013898	I don't even like tomato soup, but the Tomato Cheddar here is one of the best thing's I've ever tasted.
1039178	2013898	Why do I keep coming here? This place sux and is overpriced! Soupspot 31 bw 7 and 8
1039178	2013898	Went again today and tried 3 different soups. Still sucks!
1024274	2013904	I've passed this place so many times because bums sit in the 'open public space' in the front and I decided to stop for soup at 10pm. First time, still a bad idea - \
1090894	2013904	Service is consistently impersonal and aloof, but the food makes up for it. Roast pork with string beans my favorite dish.
