userid	venue_id	tips
u143004	v15061	AWFUL SERVICE. after being ignored for 15 minutes -despite blatant attempts to flag anyone- we left, only to have the hostess tell us, \
u72	v15071	want to see what this coffee fuss is all about. maybe i will finally start drinking it? hehe
u105569	v15071	When every other bastard is charging $3.68 or $3.75 for a small cap, these guys charge $3.50. Thank You!
u55222	v15071	coffee as perfection.
u42406	v15071	iced coffee always comes with a heavenly shot of espresso!
u21920	v15071	The coffee is good obviously but it's also served in beautiful cups
u36073	v15071	An extra shot of espresso in your iced coffee. You don't need to ask.
u72170	v15071	The Americano is EPIC. There must be like 4 shots of espresso in that thing. Great for days when you need a boost!
u7599	v15071	Soy-less and chai-less, but still great.
u49206	v15071	I had the mocha, and it's amazing. unsweetened chocolate and just perfect. try any of the coffees.
u129	v15071	This coffee will change the course of your day. The iced coffee may actually help you believe in love again.
u49206	v15071	Incredible iced coffee. So cheap, and the secret is they add a shot of espresso to it. Only $2.50!!!
u42406	v15071	Don't like to wait in a 20+ppl line? Avoid the 9:00-10:30am rush our of coffee connoisseurs waiting for their fix.
u42404	v15071	Great coffee, atmosphere, and staff. Tables are a bit too small -- enough room for coffee or laptop, but not both.
u57576	v15071	Iced Americano to go comes with 4 shots vs. 2 in the stay in cup
u2720	v15071	Great service actually to go with one of the finest cups in town. They're in Philadelphia's Center City too.
u48133	v15071	iced coffee with cream and simple syrup- bliss.
u15416	v15071	Best coffee in Tribeca. Order a flat white and have a great day.
u186067	v15083	the chocolate dipped macaroons are where it's at!  so good.
u8330	v15083	Supposedly has free wifi but nobody ever seems to know the password.
u32916	v15083	They don't charge extra for adding avocado to your salad!
u1342	v15085	Say thank you & vote for \
u105100	v15087	Created 2 videos about Eileen's Cheesecake for www.maxdelivery.com (client).Video 1 (Eileen and MaxDelivery): http:\/\/www.youtube.com\/watch?v=MCSRjRylks8Video 1 (background): http:\/\/www.youtube
u616	v15139	Amazing dumplings.  Pork sandwich looked super delicious too (I'm trying that next time).  You can try cutting the line by ordering at the window outside, but that's a real crapshoot.
u257	v15139	Sesame Pancake with Beef - definitely.
u27404	v15139	Everything is so cheap and frigging DELICIOUS here. Add a sesame pancake, it's onyl $1!!
u33989	v15139	Forget the dumplings, sesame pancake with pork is crazy delicious
u6278	v15139	Incredible eats! This place fills you up on a dime (just about) :)
u245	v15139	Huge buckets of dumpling soup. Fresh and super cheap. Pork sandwiches look fantastic as well. Don't go easy on the sriracha!
u6360	v15139	This place is good but there are other good places around here so explore!
u204517	v15139	Sesame pancake sandwich with roast pork! So big and so cheap.
u27237	v15139	Cheaper than the one on 14th
u143431	v15139	Pork sammy was way off. Stick to the Dumplings
u22056	v15146	You know... It's ok. We had 4 different pizzas and they were fine. First few bites were above average, but a few minutes in and they all became really soggy and chewy. Probably wouldn't come back.
u13852	v15146	Don't come here if you need more than 30 mins to eat a meal. You will be handed the check while still eating & your waiter will hover until you pay.
u13852	v15146	For a place with Vino in the name I expected a list with more than a few house wines
u55150	v15146	decent place....long waits at night. pricey...but fun for lunch.
u91838	v15146	This place has gone downhill. Soggy heavy crust, not cooked enough. Others around me looked the same. I'll go back to motorino for my next neopolitan fix
u108738	v15148	Love breakfast here
u38701	v15148	Amazing Cajun salmon and great service. Perfect place for a quick good lunch.
u334	v15148	Baked salmon and vegetables makes a fresh, healthy, 4HB lunch in Midtown. Breakfast omelets are fluffy and delightful.
u62536	v15153	Try their Mojito with Banks 5 Island Rum and hum. Delicious.
u49206	v15176	best place in grand central. opens at 6:30 am. in the graybar hall upstairs. cranberry banana muffin is off the hook.
u28880	v15176	Americano misto is wonderful here.
u28880	v15176	Get the house ice coffee - it's cold brewed and delicious.  No need to add milk - maybe a little bit of simple syrup, that's it.
u17435	v15179	bowls bowls bowls.. stick to the bowls.. beef, mapo tofu, shrimp
u2501	v15189	Get dry wonton noodle with oyster sauce. Side of beef stew. Try tribe if you feel adventurous.
u6741	v15189	The BEST wonton soup in NYC, bar none. Frakking delicious.
u24230	v15193	Tasty milkshakes for the lactose intolerant.
u90677	v15193	The drumsticks = <3
u160877	v15193	Besides having the most phenomenal vegan shakes in the world, the corndog is to die for. And their fries.. Godly!
u30477	v15193	They now make their veggy burger patties in house! No more Boca burgers.
u30477	v15193	Mind if I dip my fry in your milkshake? Just do it!
u58220	v15209	Good food. Pretty good ambiance too...see if you can get the corner seat for two by the window and away from the crowd! (4 of 4 petals via Fondu)
u63524	v15209	skip the tom yum. pretty weak.
u16255	v15235	get the fish tacos, seriously.
u79486	v15235	The lobster club here cannot be missed!
u18345	v15245	The staff is absurdly nice.  Go with a house special #9
u42683	v15246	Cin Raisin bagel is a must. So is their loaves of bread, and everything is so cheap!
u29545	v15256	Employees are nice and food is tasty but there is usually only one person working the pasta bar so it can take a while.
u12611	v15258	Original with strawberries and the new brownie bites is the best!
u22141	v15258	The blood orange flavor with the blood orange pieces is AMAZING!!
u32855	v15260	Great chocolate cake
u24873	v15260	Try the Southwest Beef Omelette With Black Beans, Cheddar & Cilantro  - Nom nom nom (via @Foodspotting)
u24873	v15260	Try the Pumpkin Pie - Dessert nom nom nom (via @Foodspotting)
u24873	v15260	Try the Honey Mustard Glazed Salmon - Entree course (via @Foodspotting)
u24873	v15260	Try the garden salad - Second course (via @Foodspotting)
u24873	v15260	Try the Butternut Squash Soup - First course  (via @Foodspotting)
u24873	v15260	Try the Veggie Burger With Shoestring Fries - Nom nom nom (via @Foodspotting)
u209553	v15260	Terrible service
u186359	v15261	There is a bathroom!
u133092	v15261	In December, you gotta try the Cranberry Bliss Bar. Deliciousness!
u233597	v15261	Ask for Arnold, he makes the BEST drinks!!
u27682	v15302	9.95 lunch special is a really good bargain.  awesome atmosphere.
u2442	v15302	love grabbing brunch here, usually less crowded than sister restaurant, eatery
u78275	v15302	Want to let your tastebuds dance? Order the chicken pot pie and sexy mushrooms.
u89799	v15302	Heed Jim's warning...lights at the booths do make you queasy.
u24873	v15302	Try the Grilled Salmon Club Sandwich (via @Foodspotting)
u90894	v15313	New menu item Press'd Bourbon BBQ Brisket sandwich is awesome! If you like their other brisket meals, give this one a try
u55728	v15313	Fans of\/from the ACC will feel right at home.
u384	v15314	Great lunch specials. I had scallops w\/asparagus
u49805	v15314	Avoid the horrid bubble tea!
u63386	v15314	Get the combo chachangmyun & jampon bowl, best of both noodle dishes!
u8466	v15323	Crispy duck leg. You're welcome.
u72	v15323	warm up with an old-fashioned. split the duck leg + steak tartare. think back to that night in summer 2010 when you and your date closed out the old fedora.
u11372	v15323	The cheese cake panna cotta is pretty amazing, if you like amazing.
u2972	v15323	The beet salad is so good.
u81823	v15341	Ask for the sauce on the side. Trust me
u75708	v15351	Support this place. Iconic. Classic. Too many old NYC establishments have been closing. Please don't let this be next.
u82569	v15351	Winner of Best Use of XO Sauce in the Village Voice 2011 Best Of issue! The turnip cakes are tossed in the chile and fish sauce.
u82569	v15351	Village Voice is excited to have Nom Wah Tea Parlor at the 2012 ChoiceEats food fest!  Full list of restaurants here: http:\/\/ow.ly\/8QjDQ
u102	v15351	My new fav cheap\/good\/fast food spot, besides National of course.
u105100	v15351	This restaurant is participating  in Chinatown Restaurant Week Mar 9 -18. Have a look at the $18.88 pp menu.
u55938	v15355	Woderful. Great selection of the Brunellos at excelent price. Don't forget to make reservations. Yes, the burrata cheese and proscuitto is the best for start.
u193079	v15355	Careful if you ask for a burrata; it's not the typical burrata, just buffala mozzarella wraped in prosciutto.
u62274	v15368	Go to Le Petit Cafe & Order the Chai Latte. Best in town.
u33560	v15380	Big fan of their burgers. Very juicy.
u33560	v15380	Skip Zack's nachos. They're not very good. Go to Gaslight on 4th and Adams St. if you want awesome nachos.
u194630	v15412	Caeser is the man... He's been here for 15 years and remembers everyone and what they like... A real NYC treasure.
u8767	v15412	Since you're near siggy's good food, swing by for the best smoothies and juices in Brooklyn. All organic.
u125639	v15412	Try the Coffee - Best coffee I've had in while.  (via @Foodspotting)
u52312	v15412	the only diner worth your money. The blueberry pancakes are top notch, and they have several kinds of baked potatoes
u14324	v15412	Greasy as hell. Avoid unless you have a stomach of steel.
u16498	v15420	Arroz con calamares is perfect. I get it every time. No need to mess with a good thing.
u104729	v15420	Great service!!!  As we sat down ice water, chips and dip were served.  Refills on everything without asking.
u116122	v15420	If you like your food extra spicy, order your guacamole or other spicy dish with \
u41348	v15430	Order basically whatever you want - the awesome guys that work here will make it for  you!
u52005	v15430	The hellgate is by far one of the best bagel sandwiches they offer. Get it with bacon. Mmmmmm.
u33560	v15447	sit outside and enjoy your coffee
u50869	v15447	Finally a coffee shop with WiFi
u33560	v15447	They don't open until 9am on Sunday. Idiots.
u33560	v15447	They open super late on wknds... Just walk over to Dames on 1st and Willow. They open at 7am and have organic coffee.
u48678	v15456	Speak french to the waiters if you can! They like it :)
u40199	v15457	Have a glass of Shinn Estate Vineyards Sauv Blanc with the onion rings!
u53109	v15457	The truffle mashed potatoes and creamed spinach with bacon is a must.
u1768	v15463	Try the hot taro bubble tea - perfect cold day comfort drink.
u56535	v15463	Absolutely purchase the hot, Jasmine Bubble Tea. Most amazing beverage to heal and unwind after a busy day or work week. Creamy, sweet and soothing. Ultimate comfort drink.
u14077	v15475	great food and good prices - breakfast burrito with a bloody maria (tequila instead of vodka) for $13. Service was great, but the server kept the change - for a 35% tip, which was overly generous.
u103454	v15475	My first Mexican brunch ... Was very good and had perfect service.
u52226	v15487	The yogurts and sorbets are as good as the ice cream for half the calories.
u122003	v15501	Go for the Pappardelle. Best $12 I ever spent.
u104	v15502	Check out the great variety of local Brooklyn products: Frankie's olive oil, Gorilla coffee, etc.
